13:55:59,115,1
13:55:59,-118,1
13:55:59,-101,1
13:55:59,88,1
13:55:59,-151,1
13:55:59,100,1
13:55:59,-10,1
13:55:59,144,1
13:55:59,28,1
13:55:59,182,1
13:55:59,-44,1
13:55:59,2,1
13:55:59,-65,1
13:55:59,124,1
13:55:59,0,1
13:55:59,117,1
13:55:59,-53,1
13:55:59,136,1
13:55:59,-234,1
13:55:59,-92,1
13:55:59,-159,1
13:55:59,13,1
13:55:59,-136,1
13:55:59,121,1
13:55:59,13,1
13:55:59,95,1
13:55:59,-67,1
13:55:59,81,1
13:55:59,-50,1
13:55:59,49,1
13:55:59,-150,1
13:55:59,231,1
13:55:59,103,1
13:55:59,130,1
13:55:59,-61,1
13:55:59,11,1
13:55:59,-143,1
13:55:59,24,1
13:55:59,-46,1
13:55:59,1,1
13:55:59,-136,1
13:55:59,2,1
13:55:59,-50,1
13:55:59,76,1
13:55:59,-201,1
13:55:59,30,1
13:55:59,-53,1
13:55:59,95,1
13:55:59,70,1
13:55:59,179,1
13:55:59,-40,1
13:55:59,-12,1
13:55:59,-4,1
13:55:59,112,1
13:55:59,-11,1
13:55:59,7,1
13:55:59,-29,1
13:55:59,178,1
13:55:59,-137,1
13:55:59,-96,1
13:55:59,-126,1
13:55:59,-35,1
13:55:59,-73,1
13:55:59,71,1
13:55:59,116,1
13:55:59,148,1
13:55:59,21,1
13:55:59,84,1
13:55:59,-148,1
13:55:59,65,1
13:55:59,-120,1
13:55:59,-99,1
13:55:59,-126,1
13:55:59,53,1
13:55:59,3,1
13:55:59,25,1
13:55:59,81,1
13:55:59,36,1
13:55:59,-159,1
13:55:59,-23,1
13:55:59,-66,1
13:55:59,160,1
13:55:59,12,1
13:55:59,174,1
13:55:59,137,1
13:55:59,47,1
13:55:59,-129,1
13:55:59,-78,1
13:55:59,-64,1
13:55:59,-73,1
13:55:59,22,1
13:55:59,88,1
13:55:59,-53,1
13:55:59,-35,1
13:55:59,-163,1
13:55:59,-9,1
13:55:59,-94,1
13:55:59,-142,1
13:55:59,20,1
13:55:59,155,1
13:55:59,106,1
13:55:59,6,1
13:55:59,81,1
13:55:59,-96,1
13:55:59,-4,1
13:55:59,37,1
13:55:59,50,1
13:55:59,95,1
13:55:59,-43,1
13:55:59,-4,1
13:55:59,35,1
13:55:59,-112,1
13:55:59,-44,1
13:55:59,-30,1
13:55:59,35,1
13:55:59,-87,1
13:55:59,111,1
13:55:59,-67,1
13:55:59,-20,1
13:55:59,-89,1
13:55:59,54,1
13:55:59,80,1
13:55:59,125,1
13:55:59,56,1
13:55:59,189,1
13:55:59,-5,1
13:55:59,-76,1
13:55:59,-98,1
13:55:59,-123,1
13:55:59,73,1
13:55:59,90,1
13:55:59,9,1
13:55:59,-11,1
13:55:59,156,1
13:55:59,262,1
13:55:59,43,1
13:55:59,50,1
